time,FED_rate,btc__current_supply_native_units,btc__market_cap_usd,btc__usd_4_00pm_new_york_price__index_value,btc__usd_11_00am_london_price__index_value,eth__current_supply_native_units,eth__market_cap_usd,eth__usd_11_00am_london_price__index_value,eth__usd_4_00pm_new_york_price__index_value,usdc__usd_4_00pm_new_york_price__index_value,usdc__usd_11_00am_london_price__index_value,usdc__current_supply_native_units,usdc__market_cap_usd,usdt__usd_4_00pm_new_york_price__index_value,usdt__usd_11_00am_london_price__index_value,xrp__current_supply_native_units,xrp__usd_11_00am_london_price__index_value,xrp__usd_4_00pm_new_york_price__index_value,xrp__market_cap_usd,ada__current_supply_native_units,ada__usd_11_00am_london_price__index_value,ada__usd_4_00pm_new_york_price__index_value,ada__market_cap_usd,sol__market_cap_estimated_usd,sol__usd_11_00am_london_price__index_value,sol__usd_4_00pm_new_york_price__index_value,doge__usd_4_00pm_new_york_price__index_value,doge__usd_11_00am_london_price__index_value,doge__current_supply_native_units,doge__market_cap_usd,trx__market_cap_usd,trx__current_supply_native_units,trx__usd_4_00pm_new_york_price__index_value,trx__usd_11_00am_london_price__index_value
09-04-2020,0.05,18314892.32,133691000000.0,7267.825824,7319.493039,110452719.3,18808287211.0,171.5342246,169.1105771,1.00023324,1.000321283,712765062.9,712769872.5,1.001149482,1.00173031,99990915779.0,0.199548017,0.198043209,19889524418.0,31112120239.0,0.036492044,0.035728333,1124585092.0,,,,0.002011136,0.002002906,123985000000.0,250073637.0,1349373489.0,100000000000.0,0.013349314,0.013632808
10-04-2020,0.05,18316929.82,125651000000.0,6917.511081,6909.411688,110466423.7,17404051137.0,158.1168883,158.5298826,1.000388797,1.000372904,710815737.0,710966476.3,1.002050714,1.000627852,99990915109.0,0.187612413,0.188883533,18762984835.0,31112119678.0,0.033057259,0.033410372,1031674508.0,,,,0.001971398,0.001902321,123999000000.0,242036583.0,1244727301.0,100000000000.0,0.012475135,0.012450889
11-04-2020,0.05,18318917.32,126092000000.0,6810.545389,6865.998528,110479909.7,17503514314.0,158.3987326,156.0392697,1.000007843,1.000377065,709301618.2,709555707.0,1.001450712,1.001609345,99990914527.0,0.190361176,0.18713334,18789388993.0,31112119157.0,0.033744199,0.033112969,1041748680.0,6244287.604,0.971422182,0.817531225,0.001937013,0.001961272,124013000000.0,242070472.7,1251929803.0,100000000000.0,0.012457606,0.012671929
12-04-2020,0.05,18320829.82,127855000000.0,7142.631162,6860.609675,110493650.5,17750727980.0,158.352171,164.4465883,1.000667347,1.000308968,717564831.0,717921399.9,1.003356691,1.001968974,99990914034.0,0.19166617,0.194773731,19084907801.0,31112118655.0,0.033449423,0.034773383,1052095467.0,7247081.666,0.805585471,0.891705129,0.002028305,0.001933746,124026000000.0,246302586.6,1285436288.0,100000000000.0,0.013107612,0.01256904
13-04-2020,0.05,18322967.32,125761000000.0,6791.649629,6693.264932,110507342.0,17371602605.0,151.5827943,155.0243714,1.000255849,1.000280936,725883601.4,726391547.6,1.002359821,1.001222771,99990913384.0,0.182005892,0.186672818,18838162210.0,31112118104.0,0.032187339,0.03274461,1035100764.0,6272480.381,0.822967458,0.808804042,0.001929348,0.00191686,124040000000.0,241094216.3,1263501429.0,100000000000.0,0.012439294,0.012201631
14-04-2020,0.05,18325067.32,125995000000.0,6914.686118,6819.623971,110520945.5,17573510967.0,157.3354983,160.2097589,0.999936611,1.000303192,736730936.3,736743045.4,1.001489401,1.001848146,99990912784.0,0.185570811,0.18723159,18629471409.0,31112117565.0,0.032955103,0.033256435,1029761111.0,5365156.692,0.720379467,0.689107303,0.00195899,0.001921691,124054000000.0,245359317.7,1248026844.0,100000000000.0,0.012556876,0.012545391
15-04-2020,0.05,18327179.82,121426000000.0,6743.538062,6847.526816,110534618.7,16906396014.0,158.8737335,157.3016803,1.00005622,0.99986096,735520409.5,734871658.1,1.000878089,1.000856775,99990912180.0,0.187065764,0.18438835,18074365637.0,31112117038.0,0.033067709,0.032910483,991799678.1,5126711.217,0.674320511,0.638336262,0.001913695,0.001939531,124067000000.0,235264035.4,1218633470.0,100000000000.0,0.012446266,0.012468769
16-04-2020,0.05,18329104.82,130646000000.0,7050.884903,7050.562746,110548254.0,19121580177.0,169.5044489,171.962953,1.000234636,1.000027956,734489216.9,734174532.4,1.000919408,1.001370408,99990911477.0,0.189979527,0.189876917,19117003264.0,31112116382.0,0.033839601,0.033991028,1073716337.0,5527442.696,0.744269525,0.699706813,0.00199472,0.001999418,124081000000.0,252365715.1,1308936384.0,100000000000.0,0.012954408,0.012963129
17-04-2020,0.05,18330692.32,129807000000.0,7066.399741,7112.357935,110561806.6,19042305467.0,171.837237,170.8696698,1.00020284,0.999866287,730624229.0,730227333.5,1.001351197,1.001328062,99990910849.0,0.189704555,0.189275098,19029499773.0,31112115751.0,0.034707732,0.034537364,1074815290.0,5305312.182,0.686426501,0.670390547,0.002012528,0.002028277,124095000000.0,249395975.9,1300178492.0,100000000000.0,0.012955193,0.012927742
18-04-2020,0.05,18332667.32,133146000000.0,7223.924705,7101.047641,110575358.7,20800266031.0,173.6758729,182.9955377,1.00018462,0.999968186,730333497.1,731103836.7,1.001427779,1.001372986,99990910381.0,0.190235996,0.194024163,19551166736.0,31112115091.0,0.035012807,0.036270643,1142298308.0,5434540.876,0.671168817,0.688946993,0.00204417,0.00201429,124109000000.0,257804931.5,1342083523.0,100000000000.0,0.013361334,0.012980291
19-04-2020,0.05,18334567.32,131097000000.0,7140.646312,7162.604777,110589013.2,20042136927.0,183.0052919,181.5016652,0.99990042,1.000253365,728492959.3,728511259.2,1.001136444,1.002040161,99990909902.0,0.192041197,0.191097246,19029790582.0,31112114438.0,0.036077134,0.035832619,1112647234.0,4849761.634,0.64267035,0.604773463,0.00203807,0.002036202,124122000000.0,254094604.0,1299345705.0,100000000000.0,0.013045403,0.013171088
20-04-2020,0.05,18336579.82,125666000000.0,6816.856897,7153.402702,110602688.7,18914582018.0,182.1509921,169.9322807,0.998407936,1.000078484,736928137.4,736846510.6,1.001241637,1.001015557,99990909294.0,0.191330269,0.18041994,18190987545.0,31112113742.0,0.036062852,0.034254849,1061138181.0,4280073.572,0.627313843,0.528000261,0.001940167,0.002031815,124136000000.0,241885163.2,1244337095.0,100000000000.0,0.012337915,0.013050169
21-04-2020,0.05,18338442.32,125993000000.0,6897.969255,6827.574965,110616268.0,18969498941.0,170.1784661,172.6551663,0.999987682,0.999057393,727505688.0,727265637.0,1.001812869,1.001617156,99990908737.0,0.18246199,0.184621207,18397328258.0,31112113045.0,0.034056233,0.034971125,1079595178.0,4658443.318,0.518382454,0.542867822,0.00197033,0.001939378,124150000000.0,245990424.8,1255221842.0,100000000000.0,0.012665426,0.012394008
22-04-2020,0.05,18340079.82,130648000000.0,7110.548946,6963.911442,110629991.5,20199023450.0,175.5778393,182.2608644,1.000311064,1.000360457,726800413.8,727137567.0,1.001565102,1.001598026,99990908149.0,0.185839524,0.18806688,18828101073.0,31112112330.0,0.03524381,0.036568051,1140478733.0,5499779.398,0.592761133,0.651552903,0.002029291,0.001972203,124164000000.0,253103521.6,1299068517.0,100000000000.0,0.012997226,0.01272777
23-04-2020,0.05,18341854.82,137355000000.0,7536.149814,7091.099433,110643635.9,20540584547.0,181.4478916,189.4848524,0.999987978,0.999918237,736283114.8,736223126.6,1.001191816,1.001440453,99990907449.0,0.187647324,0.195563335,19256964535.0,31112111347.0,0.037332122,0.04037058,1272718143.0,4978498.558,0.648983156,0.640180262,0.002079638,0.002017325,124177000000.0,257244924.1,1362507413.0,100000000000.0,0.013674122,0.012925164
24-04-2020,0.05,18343654.82,137696000000.0,7522.461713,7583.382676,110657260.1,20761718894.0,189.005789,188.2162092,1.000150956,0.999705605,754411819.6,754622394.3,1.000930674,1.000692656,99990906829.0,0.196386423,0.193456066,19314701608.0,31112110278.0,0.04351332,0.042107656,1296415574.0,5004329.823,0.625589767,0.657144764,0.002075505,0.002081743,124191000000.0,256807613.0,1394497875.0,100000000000.0,0.014046317,0.014226124
25-04-2020,0.05,18345354.82,138282000000.0,7552.29465,7559.174349,110670858.0,21446374559.0,194.1740309,194.26879,1.000379467,1.000197272,755391159.5,755397887.6,1.000773758,1.001106439,99990906273.0,0.195469474,0.194530917,19408300867.0,31112109471.0,0.043050443,0.042348211,1311884530.0,5193335.981,0.645870623,0.635489374,0.002078371,0.002070003,124205000000.0,264388085.1,1394783365.0,100000000000.0,0.013977213,0.013939477
26-04-2020,0.05,18347067.32,140980000000.0,7635.485638,7581.221751,110684466.6,21811751087.0,195.2257937,195.280331,1.000171347,1.000352063,754279945.4,754539071.9,1.001074398,1.000817955,99990905715.0,0.194693231,0.195135126,19701400553.0,31112108529.0,0.042381518,0.045880114,1430871052.0,5098060.874,0.660996886,0.647670339,0.002339087,0.002162066,124219000000.0,301032501.3,1425724319.0,100000000000.0,0.014171184,0.014026912
27-04-2020,0.05,18348829.82,142708000000.0,7714.573385,7717.563121,110698095.5,21759449585.0,196.0751771,194.1089638,1.000268251,1.000290099,752942795.5,752992548.5,1.001460403,1.001217468,99990905059.0,0.19728178,0.195498113,19751300337.0,31112107446.0,0.04574392,0.045154762,1451435998.0,4580825.119,0.592642705,0.58016748,0.002338517,0.002311859,124232000000.0,294596917.9,1452528407.0,100000000000.0,0.014421228,0.014496375
28-04-2020,0.05,18350754.82,142584000000.0,7731.580828,7740.081807,110711671.2,21861836532.0,195.6906164,196.2310687,1.000051411,1.000142261,732438739.1,732499991.5,1.001397265,1.001607675,99990904326.0,0.202327943,0.212615383,21601434840.0,31112106518.0,0.047505567,0.046905036,1463324534.0,5276816.277,0.602211089,0.6679162,0.002357784,0.00236034,124246000000.0,285358565.9,1533989879.0,100000000000.0,0.015121161,0.015066936
29-04-2020,0.05,18352567.32,160802000000.0,8720.179779,7975.53295,110725418.7,23848478279.0,206.2449496,216.0522102,1.000127949,1.000063246,725876599.2,726059921.5,1.001678125,1.002184942,99990903381.0,0.215468371,0.227168774,22652518250.0,31112105374.0,0.048276181,0.051376351,1600752814.0,5925553.234,0.721897616,0.739093372,0.002504221,0.002335643,124260000000.0,312499805.6,1622099558.0,100000000000.0,0.016281847,0.015336163
30-04-2020,0.05,18354254.82,158809000000.0,8821.678158,8847.575136,110739057.2,22910234921.0,212.2153334,211.6990333,0.999845181,1.001640755,727058884.3,726996475.6,1.000785048,1.000811646,99990902261.0,0.216528225,0.215777484,21210336193.0,31112104192.0,0.049145105,0.049548106,1492247819.0,5609154.413,0.727655163,0.723092933,0.00253244,0.002505948,124273000000.0,303851653.7,1527760034.0,100000000000.0,0.015350741,0.015431047
01-05-2020,0.05,18356017.32,162552000000.0,8736.26299,8818.380247,110752851.9,23558639807.0,214.0152282,209.4729129,0.999716617,0.999981232,713454171.5,713274301.9,0.999634926,1.001202096,99990901508.0,0.221034608,0.215342462,21813440082.0,31112103310.0,0.051563149,0.050522086,1585420966.0,5765264.158,0.716036617,0.712494389,0.002482595,0.002508904,124287000000.0,312055123.7,1584128574.0,100000000000.0,0.015811036,0.016167693
02-05-2020,0.05,18357867.32,164804000000.0,8865.852436,8811.943668,110766494.5,23718858207.0,211.87073,212.8152525,1.000256362,0.999741841,711371541.3,711267526.2,1.0008431,1.000572054,99990900772.0,0.21729515,0.221511813,22364739867.0,31112102512.0,0.049927225,0.050655373,1585422971.0,5693429.793,0.7244392,0.712708182,0.002526089,0.002462524,124301000000.0,314431350.7,1634027249.0,100000000000.0,0.016163981,0.015818575
03-05-2020,0.05,18359967.32,163345000000.0,8881.007506,9094.89836,110780060.7,23273846689.0,215.1317758,208.7592737,1.000245671,1.000349941,710797096.6,710751817.7,1.00037619,1.000622857,99990900207.0,0.223879363,0.219003846,21958562045.0,31112101598.0,0.051057597,0.048850979,1525258827.0,5471060.257,0.719627406,0.670529204,0.002530783,0.002597287,124315000000.0,315440138.1,1601068182.0,100000000000.0,0.015932741,0.016285628
04-05-2020,0.05,18361942.32,163090000000.0,8861.921789,8651.219495,110793790.3,22930096291.0,199.6902338,204.2610535,0.999988739,1.000455723,713232886.5,713461470.2,1.001439542,1.000629573,99990899551.0,0.210702415,0.217166603,21813165450.0,31112100722.0,0.046848727,0.049522162,1540145436.0,5344670.477,0.631685967,0.690756654,0.002437331,0.00237952,124328000000.0,301251250.6,1626407652.0,100000000000.0,0.016219596,0.0153524
05-05-2020,0.05,18363917.32,165016000000.0,8911.377308,9037.653096,110807409.7,22702822335.0,208.7775184,204.1308691,1.000153256,0.999427405,714300570.6,714754513.6,1.001177861,1.00079272,99990898922.0,0.219715017,0.216005303,21639885413.0,31112099864.0,0.050299216,0.049614371,1537208673.0,5179119.716,0.656446388,0.658960519,0.002468889,0.002461987,124342000000.0,307900955.6,1585587234.0,100000000000.0,0.015896995,0.016608987
06-05-2020,0.05,18365842.32,170193000000.0,9262.889939,9088.032717,110820862.2,22467386685.0,208.0859964,205.8981139,1.000199784,1.00029996,715463392.4,715003574.8,1.001406032,1.001479565,99990898297.0,0.219275192,0.217363498,21504748542.0,31112098987.0,0.049556785,0.050228503,1553360754.0,4999265.386,0.663559214,0.652948648,0.0025348,0.002498758,124356000000.0,315174482.9,1576422210.0,100000000000.0,0.01591942,0.016098007
07-05-2020,0.05,18367679.82,183562000000.0,9900.898213,9313.463717,110834498.5,23606747651.0,205.2205404,213.3551773,0.999941773,0.999960766,720404171.2,720480993.7,1.001070441,1.000854477,99990897607.0,0.214972844,0.219436772,21881708993.0,31112097936.0,0.049445029,0.050966796,1595889562.0,4848004.408,0.604967924,0.594215067,0.002678034,0.002550057,124369000000.0,329487303.5,1607470952.0,100000000000.0,0.016098478,0.015999121
08-05-2020,0.05,18369392.32,181110000000.0,9960.205298,9860.818983,110848249.5,23545623500.0,210.1459656,213.3070769,1.000237863,1.000159661,724814500.5,724666770.3,1.001587584,1.001170151,99990896829.0,0.2159001,0.219713153,21931046669.0,31112096848.0,0.051512943,0.052462839,1626585176.0,4873502.726,0.591445854,0.61869669,0.00263372,0.002590324,124383000000.0,325897489.8,1633798410.0,100000000000.0,0.016380311,0.016100439
09-05-2020,0.05,18371092.32,175946000000.0,9756.398958,9681.786278,110861774.5,23366876240.0,211.8313769,212.4327569,1.000567392,1.000075551,724978083.5,724510935.3,1.000655577,1.000178347,99990895513.0,0.221970923,0.219881361,21711382262.0,31112095904.0,0.052317482,0.052274228,1607199627.0,4862699.033,0.600262771,0.608186238,0.002598253,0.002550825,124397000000.0,327240991.0,1614431008.0,100000000000.0,0.01629811,0.016424257
10-05-2020,0.05,18373217.32,160123000000.0,8534.517474,8821.680162,110875500.0,20793867006.0,191.4904164,185.6692652,0.999827706,1.000487502,746275498.2,746010764.1,1.000894106,1.000828694,99990894323.0,0.199105716,0.193787099,19707655319.0,31112094806.0,0.048380581,0.046302984,1479617220.0,4300365.017,0.553292694,0.525930431,0.002417994,0.002501485,124411000000.0,306656268.1,1427828584.0,100000000000.0,0.013985642,0.014484016
11-05-2020,0.05,18374998.57,157872000000.0,8585.998124,8553.881905,110889120.9,20593814373.0,185.1298597,184.3114648,1.000412913,1.000015222,747373651.7,747599732.6,1.001257647,1.000228898,99990893276.0,0.192708462,0.190701816,19256783412.0,31112093789.0,0.046176267,0.047078677,1491644771.0,4131295.797,0.538139536,0.514441885,0.00237368,0.002419204,124424000000.0,299413013.8,1395558385.0,100000000000.0,0.013702201,0.013994577
12-05-2020,0.05,18375911.07,162025000000.0,8880.034368,8784.726661,110902698.3,21051379335.0,190.0365216,190.7278989,0.999342493,1.000210052,749474971.1,749548242.5,1.000628864,1.000387359,99990892406.0,0.196031302,0.19805732,19723705976.0,31112092797.0,0.050454544,0.050587674,1569512608.0,4291770.292,0.532691213,0.542851858,0.002477161,0.002503765,124438000000.0,302726740.5,1457116516.0,100000000000.0,0.014608819,0.0142702
13-05-2020,0.05,18376654.82,171326000000.0,9128.224119,8916.185466,110916377.5,22176401181.0,190.201285,196.7893862,1.00009549,1.000222236,770280734.4,770480320.6,1.001002768,1.000681618,99990891736.0,0.198173489,0.201166475,20213015058.0,31112091814.0,0.050119552,0.051974681,1606775235.0,4423010.818,0.541100568,0.559165939,0.002515133,0.002445549,124452000000.0,319124841.0,1504265367.0,100000000000.0,0.015012607,0.014785092
14-05-2020,0.05,18377367.32,180122000000.0,9698.324567,9742.418158,110930072.4,22577916786.0,204.0547697,203.0176213,1.000310505,1.00064398,727564092.2,727500780.5,1.000736669,1.000781151,99990889673.0,0.20515999,0.204335808,20415092114.0,31112090803.0,0.051639068,0.051479182,1592083912.0,4583389.819,0.562703288,0.569270033,0.002596255,0.002629992,124466000000.0,321941129.2,1530079585.0,100000000000.0,0.015213042,0.015232124
15-05-2020,0.05,18378148.57,171411000000.0,9374.924282,9621.420617,110943660.9,21647546818.0,199.8362707,195.1006289,0.999653732,1.000224715,726756823.3,726770754.0,0.999082971,0.999875487,99990888292.0,0.201451891,0.198294198,19827675112.0,31112089815.0,0.050761203,0.050890384,1568836682.0,4459485.723,0.562523875,0.556271258,0.002500557,0.002542158,124479000000.0,308915067.3,1490691451.0,100000000000.0,0.014897626,0.015059056
16-05-2020,0.05,18378936.07,172679000000.0,9331.513124,9393.558079,110957196.1,22282398180.0,199.9012898,200.016339,1.000474871,1.0002684,726678772.1,726788099.1,0.999650738,0.99962868,99990887709.0,0.199276495,0.199243171,19994006564.0,31112088887.0,0.050664704,0.050646592,1588379560.0,4778039.082,0.585652444,0.582374629,0.002476112,0.002486254,124493000000.0,307547855.0,1499759389.0,100000000000.0,0.014973071,0.0149432
17-05-2020,0.05,18379573.57,177961000000.0,9766.502365,9491.228475,110970883.3,22979026770.0,201.4358525,207.736237,1.00026637,1.000260311,726628500.6,726756556.3,0.999945322,0.999564901,99990885347.0,0.201587274,0.202749301,20133326782.0,31112087948.0,0.051139847,0.051489111,1594120558.0,4926470.851,0.60866207,0.612649531,0.002576593,0.002495378,124507000000.0,317226687.2,1499340160.0,100000000000.0,0.015076052,0.014922651
18-05-2020,0.05,18380373.57,178783000000.0,9694.769414,9569.07946,110984420.9,23833700453.0,211.5437472,212.9706984,1.00004658,1.000465029,725718330.5,725993517.2,0.999388848,0.999754549,99990884648.0,0.202975014,0.204481652,20504837833.0,31112086765.0,0.053685006,0.054235824,1686332940.0,5214709.807,0.654470677,0.652937768,0.002562048,0.00251006,124521000000.0,320377534.1,1535413357.0,100000000000.0,0.015380329,0.015152575
19-05-2020,0.05,18381092.32,179293000000.0,9672.996805,9786.389118,110997938.5,23733631011.0,214.1894044,212.4826871,0.999739173,0.99996065,726984425.8,727329740.8,0.999950278,0.999504177,99990884012.0,0.205357783,0.204387818,20472186918.0,31112085706.0,0.054150732,0.055427529,1763787724.0,5018408.063,0.619530738,0.619356654,0.002536756,0.002583947,124534000000.0,320802574.5,1556432211.0,100000000000.0,0.015392483,0.015384203
20-05-2020,0.05,18381811.07,174916000000.0,9520.165453,9768.696057,111011568.0,23290759063.0,213.6641151,209.3646636,1.000304088,1.000175249,733415543.2,733488367.0,0.999810354,0.999645011,99990883277.0,0.20505997,0.201403861,20163845864.0,31112084577.0,0.057121369,0.055930151,1764129787.0,4655488.143,0.599818611,0.583428962,0.002511248,0.002589344,124548000000.0,314837630.8,1500580805.0,100000000000.0,0.014868322,0.015319291
21-05-2020,0.05,18382629.82,166708000000.0,9043.239481,9349.393529,111025203.2,22084862175.0,206.636161,197.6824784,1.000525132,0.999726325,731745023.6,731621529.6,0.998969574,0.99862078,99990882609.0,0.198745471,0.193675778,19443489228.0,31112083485.0,0.055269355,0.052150959,1620178174.0,4845477.797,0.59364966,0.578110965,0.002491526,0.002474863,124562000000.0,312641066.6,1421702277.0,100000000000.0,0.014187908,0.014679492
22-05-2020,0.05,18383323.57,168425000000.0,9180.100767,9077.395461,111038690.1,22992079535.0,201.4169486,207.6333112,1.000309463,1.000105994,731009490.6,730920001.0,1.000218703,0.998791764,99990881793.0,0.199906474,0.200678515,20014728411.0,31112082330.0,0.053236457,0.055744654,1734311244.0,5086561.529,0.595330164,0.647961751,0.002514752,0.002484705,124576000000.0,314261670.1,1483118927.0,100000000000.0,0.01491956,0.014479698
23-05-2020,0.05,18384067.32,168833000000.0,9185.083816,9175.817408,111052504.1,22977451317.0,207.2396691,207.224322,1.000207608,1.00001002,731005323.1,731104338.9,1.000203047,0.999559674,99990881222.0,0.19955814,0.199906227,19904541124.0,31112081314.0,0.055200377,0.054772529,1710304273.0,4859556.144,0.621387757,0.604866385,0.002539839,0.002505851,124589000000.0,316147311.4,1499855375.0,100000000000.0,0.015028777,0.015172738
24-05-2020,0.05,18384792.32,161901000000.0,9007.059796,9280.869888,111066062.7,22477139536.0,210.031721,205.8635916,1.000079121,1.000235821,731361146.5,730357974.3,0.999491605,1.000363315,99990880665.0,0.200867844,0.19739615,19413502828.0,31112080272.0,0.055926625,0.05399053,1638233441.0,4418578.905,0.596261555,0.570075808,0.002458633,0.002546696,124603000000.0,304515655.2,1442646532.0,100000000000.0,0.01469377,0.015228722
25-05-2020,0.05,18385573.57,163801000000.0,8944.099686,8786.427797,111079532.5,22692687075.0,203.0741354,205.0159942,1.000146659,1.000688093,739749476.3,739889658.1,1.00024366,0.99952864,99990871526.0,0.194243471,0.195256706,19626546578.0,31112079185.0,0.052681842,0.054187436,1678809117.0,4817501.436,0.577908347,0.597259983,0.002553371,0.002492044,124617000000.0,316660204.5,1472686971.0,100000000000.0,0.014679044,0.014505486
26-05-2020,0.05,18386348.57,162446000000.0,8780.950173,8904.201466,111093208.0,22314236110.0,202.8874788,199.1960787,1.000372796,0.999749466,738895455.1,738985528.0,0.999793804,0.999700863,99990870698.0,0.194473088,0.193244003,19369772262.0,31112078067.0,0.053223188,0.052554702,1664115873.0,4597116.999,0.589931972,0.573873851,0.002504259,0.00251341,124631000000.0,313245900.5,1456971911.0,100000000000.0,0.014364408,0.014550493
27-05-2020,0.05,18387211.07,168593000000.0,9152.701297,8921.765434,111106816.2,23054442574.0,203.856344,206.2117337,0.999997952,1.000137877,739428577.0,739492280.4,0.999767232,0.999829139,99990869908.0,0.197151612,0.197578793,19739970369.0,31112076977.0,0.054974039,0.055113008,1712008285.0,4720446.969,0.585998506,0.601953912,0.002506856,0.002440272,124645000000.0,315267344.7,1468087119.0,100000000000.0,0.014685193,0.014701849
28-05-2020,0.05,18388029.82,175941000000.0,9461.265713,9191.264561,111120337.0,24377420748.0,206.4111631,214.8490044,1.000300285,1.000123176,745282563.2,745524298.3,1.000212607,1.000125284,99990869230.0,0.195802987,0.198387956,20036868486.0,31112075479.0,0.055587544,0.06219395,2038258782.0,4605162.444,0.57779726,0.576576052,0.002495065,0.002515678,124658000000.0,315966055.3,1514222695.0,100000000000.0,0.014991581,0.014672641
29-05-2020,0.05,18388823.57,173451000000.0,9405.728472,9456.556891,111133940.1,24536687660.0,219.7585881,219.8383565,0.999840712,0.999962384,745963776.8,746316488.2,0.999375426,0.999729777,99990868541.0,0.198109646,0.196978646,19746416368.0,31112074015.0,0.063508086,0.064930136,2008943322.0,9469174.197,0.573807087,0.577394203,0.002489129,0.002498703,124672000000.0,311614069.5,1499454667.0,100000000000.0,0.014938948,0.015065436
30-05-2020,0.05,18389798.57,178228000000.0,9537.33153,9498.687928,111147573.2,27072481306.0,232.0994912,237.0491085,1.000134028,1.000172603,745934034.9,745854280.8,1.000014592,0.999630599,99990867189.0,0.20014596,0.204827054,20687907946.0,31112072334.0,0.069977827,0.075014544,2398554660.0,9579245.702,0.575018468,0.5868777,0.00260232,0.002579185,124686000000.0,324771826.9,1630075705.0,100000000000.0,0.016066142,0.015441795
31-05-2020,0.05,18390736.07,173497000000.0,9517.170121,9555.577416,111161256.6,25727611146.0,237.30786,236.1960412,0.999918532,1.000327571,730920000.7,731121697.2,0.999362173,1.00009704,99990866502.0,0.205864951,0.208718416,20214473587.0,31112070178.0,0.082418947,0.079778338,2290964426.0,9361901.182,0.580106416,0.575859657,0.002602927,0.00257694,124700000000.0,318119481.7,1582574414.0,100000000000.0,0.016857714,0.016854604
01-06-2020,0.08,18391573.57,187578000000.0,9587.532258,9539.843797,111174832.0,27690866057.0,237.4350658,238.8830526,1.000449502,1.00003616,730214261.4,730379400.2,1.000288284,0.999364746,99990865713.0,0.204409304,0.20528395,21140306077.0,31112068445.0,0.077835798,0.079749606,2545837234.0,9445248.938,0.57457388,0.578162449,0.002579352,0.002518296,124714000000.0,331762737.8,1701011147.0,100000000000.0,0.016472142,0.016267937
02-06-2020,0.08,18392379.82,174955000000.0,9523.745492,10105.16836,111188532.8,26371655364.0,248.8892043,236.2008643,1.000243633,0.999898256,741019268.1,740991294.2,1.000384739,0.999909517,99990864996.0,0.212153735,0.201372559,20249785942.0,31112066769.0,0.081010313,0.077629209,2447686222.0,9276198.283,0.581299828,0.563547896,0.00250418,0.002657222,124727000000.0,316053805.2,1630921489.0,100000000000.0,0.016254457,0.016999758
03-06-2020,0.08,18393248.57,177353000000.0,9581.367191,9527.537711,111202065.2,27125980069.0,237.723052,241.1239932,0.999539605,1.00010573,736435238.6,736775869.5,0.999799828,0.999709224,99990864563.0,0.202750867,0.203270011,20379839444.0,31112065172.0,0.081224243,0.083799049,2652361967.0,9596191.181,0.573545269,0.582645252,0.002565499,0.00253655,124741000000.0,316261296.7,1686709918.0,100000000000.0,0.016794785,0.016392979
04-06-2020,0.08,18394192.32,180509000000.0,9802.765106,9558.551141,111215605.5,27097433830.0,240.2696328,240.8181952,0.999907187,0.99970106,739883509.4,739850479.1,1.000019756,0.999394504,99990863957.0,0.203067536,0.20368305,20454076761.0,31112062798.0,0.087395429,0.087791675,2756743912.0,9587138.56,0.573899952,0.582245248,0.002612921,0.002647434,124755000000.0,324484587.5,1687449416.0,100000000000.0,0.016835763,0.016669779
05-06-2020,0.08,18395311.07,177366000000.0,9723.282418,9822.277569,111229340.8,26729853921.0,245.4963415,241.8467569,1.000202118,1.000157137,740155304.1,740126223.2,0.999956836,0.999867682,99990863503.0,0.204937285,0.203449415,20299844400.0,31112060622.0,0.087952967,0.085149595,2654961088.0,10786320.67,0.585020917,0.680101558,0.002560582,0.002591302,124768000000.0,317223731.0,1690680575.0,100000000000.0,0.017010237,0.017183943
06-06-2020,0.08,18396536.07,177870000000.0,9647.509144,9673.198585,111242932.3,26922981130.0,242.7839544,241.0288796,1.000340355,1.000312285,739476954.1,739600676.8,0.999917894,0.999682968,99990860689.0,0.203596452,0.203681922,20369620260.0,31112058802.0,0.08579397,0.086066066,2681639327.0,10159990.15,0.643527695,0.622571605,0.002529209,0.002542966,124782000000.0,319643191.8,1702707114.0,100000000000.0,0.016960521,0.016873358
07-06-2020,0.08,18397529.82,179331000000.0,9652.576647,9632.529607,111256575.5,27189398546.0,241.3044544,239.6607179,1.000826827,1.000107279,739472729.7,739824150.5,1.00039547,0.999747647,99990860250.0,0.20290935,0.202433593,20312658848.0,31112056279.0,0.086175337,0.085220319,2681766934.0,10026851.02,0.617989524,0.605290298,0.002608633,0.002537645,124796000000.0,322377441.2,1810955508.0,100000000000.0,0.017823054,0.017383036
08-06-2020,0.08,18398542.32,179742000000.0,9701.709931,9748.116659,111270135.8,27368926535.0,244.2957469,242.2707767,0.999982399,0.999872198,741783272.7,742286573.8,1.000431813,1.000282872,99990859861.0,0.202798952,0.202017816,20389653387.0,31112054833.0,0.085923987,0.085598665,2687437252.0,10915650.74,0.640246594,0.653069714,0.002572666,0.002570201,124810000000.0,320534806.9,1794210302.0,100000000000.0,0.017799123,0.018512523
